,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
GULP1,1347.8530432019027,3.172528130040498,0.41122019970604806,7.8934442289508135,2.939589611377079e-15,1.1186814895073462e-13
FKBP7,1705.615778807832,3.4337577508248813,0.37211466446321967,9.338029204056836,9.814385237550459e-21,7.6111883785479155e-19
PADI3,54.57261656980739,8.714676733996477,2.9725639642094035,3.6788001992903587,0.00023433375281066315,0.0011259163936954402
RAB23,4920.420037559818,3.4394653448305808,0.5161046501310763,6.258809567231575,3.8792721977929766e-10,6.6099665346479615e-09
MAP3K20,6469.0996681762,3.5236719179881764,0.3178214272851332,9.680920991496055,3.634271440513605e-22,3.4061732112236494e-20
SIX4,965.8729602610636,4.05160614972254,0.32932371199406035,12.400328022638801,2.60256014827951e-35,1.0982038366872393e-32
RIPK4,372.4949993797037,7.739201844939008,1.136796234213862,7.304948087091302,2.773738117825981e-13,7.712174569079331e-12
SLC38A2,38476.656387016425,3.209465426980709,0.3391564575395991,6.730804822971949,1.6872717211449573e-11,3.554667750846799e-10
PIMREG,966.255373630416,5.708792785701005,0.9073884459587372,6.946474087095664,3.745286858183749e-12,8.751405627746296e-11
CHPF2,10786.379931534168,3.313792702600569,0.30673303449691575,9.288030147459304,1.5717007534839387e-20,1.1867995110649511e-18
PCDH18,5317.6415634431005,4.4972913218488,0.6933942892315579,6.93369271093217,4.099947400570479e-12,9.518114135272599e-11
MXRA8,9135.178403518505,3.709993589023644,0.9671484923589044,4.062669785832698,4.851463638696399e-05,0.00027886197445663955
HES2,30.022306282351007,4.328444874251033,1.5138645938457884,3.7763576214938714,0.00015913845828611277,0.0008005467955928681
BTN2A3P,256.1228250474093,4.093193002989976,0.32480906193946496,12.468970858908179,1.1024058485957749e-35,5.1020053902592204e-33
FBLIM1,7299.8580394838555,5.01153834363603,0.5831680284449753,8.796169618544441,1.4156555315859283e-18,8.256264191733054e-17
BNC2,1805.3898405242169,3.903016777849962,0.5603904152107398,7.277752136221374,3.394282239327378e-13,9.27576519764379e-12
SAMD9,4654.751736704477,4.367246901486982,0.4580303829040174,9.65076106084188,4.879225709545953e-22,4.4587421181436806e-20
ERCC6L,689.9341311292843,6.984305362487884,1.009316516749611,7.491578824321657,6.804999479905186e-14,2.0467783550985266e-12
ASPN,1875.33578015789,5.243063147065226,1.476961612902967,4.188307256350247,2.8104285325595078e-05,0.00017150667016857193
TENT5C,406.7935178903305,3.4171899483818615,0.9867397609421344,4.434233231338754,9.240055424632379e-06,6.398024863764515e-05
NCAPG2,4738.508159471729,3.3986546868027676,0.6624746329274849,5.199050302571238,2.0030931695708114e-07,2.0266839001292264e-06
CEP55,2735.8780768004694,5.648106736459788,1.268047463783381,9.232690915768485,2.6391677337879937e-20,1.961872511743852e-18
P3H2,3382.8756277985267,3.151418788509166,0.6336140878482713,5.06241127429632,4.139867472380287e-07,3.879469537964728e-06
FANCI,3484.6590639707592,3.509389157437624,0.7169591582057888,5.216233973395908,1.8259750464626275e-07,1.8619235246339244e-06
STEAP3,7162.816542234912,4.586444677728884,0.46363358469514954,9.493047434082131,2.243768359526339e-21,1.860771367290427e-19
KIRREL1,18333.084458992846,6.828565214813828,0.38142673676576483,13.55048542729888,7.870791257707411e-42,5.943275903912011e-39
NEIL3,461.2067560316377,12.306010702302013,2.737382868843956,5.934665037831858,2.9444601505882417e-09,4.3194447628312374e-08
MCOLN3,304.62916998679395,3.1715588547101925,1.7068187250123084,3.6027797655264266,0.0003148322618548095,0.0014570640196228876
DRAM1,5795.125828750191,4.531828575067878,0.6839819383374584,7.052020140931629,1.763386699662646e-12,4.354442165242682e-11
HJURP,2459.706493394803,5.56727299253037,1.4621807118891792,8.154668055704523,3.501402234438316e-16,1.5409391980824088e-14
MCM10,626.537543140482,5.685812681875886,0.8724453103555276,7.056957172273839,1.7018804743882875e-12,4.217077576174225e-11
GALNT10,12649.524131289016,3.386424659692005,0.2814702395988431,10.003934224131015,1.4646017182812304e-23,1.5918667312258192e-21
TENT5A,3557.0181608506477,4.0320898757197705,0.6024485621901857,6.996212165880212,2.629752127606463e-12,6.309206316851157e-11
DEPDC1,1980.742696420083,5.400736087623586,1.2961222340499294,7.567740774909715,3.797708513323637e-14,1.1948623693125924e-12
TENM3,7541.390613107301,3.8749406927370247,0.7771995970262427,5.257238727572864,1.4623443301468193e-07,1.520308268450465e-06
ASF1B,1307.6852203564536,5.031872790481865,1.0095012840144229,6.086466139126422,1.1543005605221516e-09,1.8462374740034905e-08
ENAH,26180.732045913253,3.2033142314149616,0.4128020240474905,4.910155815100027,9.100405337121556e-07,7.9418196698104e-06
PARVA,11695.4230888401,3.502405769568163,0.4024403192946602,5.9122131668566436,3.375413077960599e-09,4.886685310746793e-08
PRR11,3396.918647245769,3.659416665048022,0.8150589813551087,4.869839234385785,1.1168908168138271e-06,9.572301403123047e-06
MCTP2,506.1705503051786,3.908699053646862,1.446086983140046,4.073176407251515,4.637627046673949e-05,0.0002677506448234654
DEPDC1B,538.42483027526,3.190586355328689,0.9425862784433341,4.27963891477502,1.8719676916284275e-05,0.0001187579610473684
PBK,2032.7296362554337,7.4083888252504275,0.980901360856129,8.021090024058882,1.0481087533119911e-15,4.296347509647753e-14
GNG12,16440.64842019468,4.39647964639178,0.39319627497555726,9.318589337360565,1.1789730877722109e-20,9.04530849746947e-19
BAIAP2L1,1217.9611118440291,4.563397631138094,0.6670795208402667,7.352959936405266,1.9386505915759386e-13,5.507687136106929e-12
PDGFC,3592.409737992458,3.4274349186002846,0.46932500932550286,7.120084599605271,1.0786083744221928e-12,2.763356133542e-11
LTB4R2,140.16129518490084,3.122840974202738,0.46226164414588217,7.008892348567468,2.402121820639239e-12,5.821493540660669e-11
MAP3K7CL,5179.542283726723,3.841319797072682,1.4633354080087533,3.7282815555362023,0.00019278991779939788,0.0009453031273643067
FAM20C,21573.998994896734,3.753007493149052,0.703722410409303,4.088059645797519,4.349963236048774e-05,0.0002525654494034471
KIF15,1331.9203871223413,3.393402359285389,0.8918450899485137,4.387977461006287,1.1440962872501988e-05,7.76459292014125e-05
AKR1B10,200.04433979154405,4.109682066013159,1.2647327314546044,4.375541759412466,1.2113124836888306e-05,8.147538773316292e-05
KNL1,1976.4022271487036,6.730773973264399,0.8051351093460029,8.907388645503092,5.224863974830709e-19,3.231082907193801e-17
ENTPD7,1681.2340193878686,4.012827401219701,0.41626156319974844,9.639768578466281,5.43102749745824e-22,4.931579209242619e-20
CD248,11314.186923759231,6.506577766246652,1.1105906023053502,5.429070539739977,5.664829251064685e-08,6.455385644561162e-07
JPH2,4457.912229575752,5.809376810248459,0.716152316003112,6.501453719275646,7.954751026671775e-11,1.4957642592353863e-09
ATP10D,5539.049305549495,3.2384965102232908,0.5028927942160061,6.038959170364674,1.551114837264751e-09,2.4136490857090437e-08
CEMIP,20173.503816572098,6.5780419689042,0.691715000972896,4.453025220534393,8.466880483702837e-06,5.928469219115891e-05
SMAGP,630.4030135445281,3.9527907924912786,0.48685018804453156,8.4178197587371,3.8355527912680423e-17,1.9173754667708224e-15
RCN3,6652.6151073779865,3.155507435642594,0.9668317878501868,3.434162067010137,0.0005943886987466976,0.0025192598702862244
SPC25,466.8045713567675,5.1414938177838945,0.9738698104762511,6.010870370954083,1.8452991594393204e-09,2.8345296617211917e-08
AHRR,3234.838513332615,5.61177900510677,1.2075580722877124,4.622959222657668,3.7830411051191326e-06,2.876274018820572e-05
HEG1,23093.49152385007,3.648513536432835,0.2916336211513155,9.87738664402348,5.2175858099272636e-23,5.38537436079327e-21
SHROOM3,2195.8300550782865,3.136651603838396,0.41468455823448436,7.641972694129109,2.1391855219415086e-14,7.055378088113753e-13
CIP2A,2071.269456095208,3.503640399845997,0.6666190510344568,5.627695819903017,1.8263277948850842e-08,2.2804460290005487e-07
TRIB3,1638.75346590232,3.2678765999784214,0.6102790788094455,5.641585139338419,1.6849168673344525e-08,2.120482657512929e-07
OSTC,6523.820368290058,3.516446282776888,0.3599721578752701,7.105629564032862,1.1977527964050133e-12,3.041444136287208e-11
NTN4,40421.993693210265,7.270597429860462,0.8142043256846897,5.628846291124483,1.814189744696644e-08,2.2692397791772234e-07
AFAP1,10388.73115348007,3.3930820078677884,0.39613920464577196,7.181177758385184,6.91134208786631e-13,1.8260962234736274e-11
CCDC81,1806.7705291214347,3.3875361662636734,1.9337624584845479,3.4817238040940253,0.0004981972657339604,0.002160059284220347
FKBP10,28821.785177783284,4.625457908628247,0.3322904684429405,11.231425614967726,2.8582909138773446e-29,6.213318142636101e-27
SH2D4A,1055.7963638481033,3.2087251413771,0.8983871027334283,4.355461648872086,1.327867650866801e-05,8.787323425731547e-05
CLSPN,1453.4903083996064,5.0746777627398805,0.873899909571613,5.940596103944321,2.8398751362973e-09,4.187429453284416e-08
PERP,13274.482465107669,6.379302061358391,0.6128953845703163,5.669725576941551,1.4302642372145635e-08,1.8305085647919128e-07
SLC28A3,138.87400539808678,5.893182192181376,1.1388296116664578,5.758017862827582,8.51073511374479e-09,1.1390253421352286e-07
CENPK,812.6561518242254,4.706615594254469,0.7024774451164438,7.72009283533815,1.1624500832647393e-14,4.018715986650413e-13
NCAPG,2896.1488973249648,5.667821020759105,1.1293624395935165,8.69733257094487,3.397765315950889e-18,1.9267881022904113e-16
ERAP2,7347.45494717356,3.999978817910514,0.6348944602649087,5.589731640345024,2.274208041839299e-08,2.7815910295199e-07
P3H1,10929.871709850198,3.505790180656499,0.38544315676060703,7.617211461699444,2.5921449686404278e-14,8.471413181112579e-13
FNDC3B,10081.767225417145,4.951615444414712,0.28399678414540397,15.850479619966332,1.3951201769949628e-56,2.85939845419239e-53
NIBAN2,25572.32799416298,4.102727137895991,0.32322708675052414,11.093876270207414,1.3433765193362232e-28,2.753346131845256e-26
PLEKHG2,4645.573164503095,3.5202089029592862,0.4068331774601516,6.693320598189687,2.181624506718366e-11,4.5361980866504926e-10
NABP1,4009.198408050148,4.063943223246279,0.45079940473423874,8.651320177329538,5.0907057549765784e-18,2.8199365045038214e-16
CDCP1,2740.0752164878695,4.1956788588994485,1.8758246232068265,3.727010777927102,0.00019376417574963785,0.0009497555959959187
FNDC1,633.0045766663997,3.918877116838399,1.9765946044580387,3.7989619571287596,0.00014530339157790996,0.0007363715150011565
MYPN,289.8583622995343,5.827954054489358,1.4301554980646665,5.132038228622084,2.866212639363856e-07,2.793583745716932e-06
FAM126A,10644.098838502683,3.909075690970487,0.2925578494387839,9.610719792897102,7.2043577604207755e-22,6.419932968245768e-20
LOXL3,12651.034774039903,4.256704071202727,0.5406992352434445,6.058992796704045,1.3697652626325866e-09,2.1548269981348376e-08
GPAT3,1273.704351310123,3.4142757114187368,1.419774034196458,3.7289221135908797,0.0001923005726422032,0.0009438714730406053
MGC12916,66.28173787858745,3.983833345744749,1.32962190096552,4.093959615555804,4.240682048557561e-05,0.00024732140386445257
FIBCD1,692.2154669156129,3.3792537054468337,1.0453286612580517,4.28653609625544,1.8148072517367558e-05,0.00011577008813797885
MEDAG,1287.0865695534555,4.994664856280507,2.5783743844215095,3.826115497547465,0.0001301812292617226,0.0006696701671631174
AJUBA,5081.781157907487,6.017387652152894,0.5061092270890835,12.708248803332182,5.321275601835338e-37,2.936320809981984e-34
SYDE1,4239.8428502647175,3.201562223543536,0.30407740586058585,10.109900431974953,4.9934999157091624e-24,5.731339463254348e-22
TRIM5,2691.5376804468196,3.9294011628589485,0.5024614773750827,7.871011068946348,3.517865082596575e-15,1.3281792194740279e-13
TSLP,663.3532132511912,4.534620720004694,1.4016921383118923,4.4826423539194105,7.372443049431807e-06,5.2388529187814825e-05
ARHGAP11B,456.70079402629585,4.000564589751972,0.6284793963209916,6.810489514076654,9.726720298505826e-12,2.1048153261336816e-10
PHLDB2,5685.725796769512,4.5636829547651105,0.5732257107079252,7.798730451415472,6.253307291638931e-15,2.2655605988167611e-13
UCN2,671.3550142366996,6.390477012092835,0.7512810149694431,8.871754005422465,7.200269544960987e-19,4.377214710235393e-17
TICRR,731.7718939093255,5.770114622030935,0.7877046450143668,7.769547715264608,7.876686784309066e-15,2.8111150570766715e-13
TENM3-AS1,602.5447373489238,5.138902392620326,0.8369079141269673,6.76235433867299,1.3576715300919924e-11,2.898588309855627e-10
SPOCD1,3275.6376614133296,4.453621348798283,0.734479097016016,6.360533386937492,2.0105434719913246e-10,3.5788172695607364e-09
CREB3L1,4526.759726525452,4.568688450538332,0.6956956367786522,7.054937241277931,1.7267864040759194e-12,4.271414575737451e-11
IGFN1,5515.132371610043,3.8532991227045343,1.9674224851887672,3.519052879010471,0.00043309037603602167,0.001915987550104472
SCARF2,3319.34935409216,3.2276938984575407,0.5997047384130973,5.229998182650499,1.6951170609277357e-07,1.739616915102305e-06
LOC91370,20.162208826224578,4.524695089867617,1.179743826547972,4.128766756569904,3.6471414084617015e-05,0.00021604268285383994
NEXN,8792.39955300339,6.223927553915005,0.5273880302981817,7.687952931924925,1.49507787388737e-14,5.082910487360687e-13
FAM114A1,8874.157949338261,3.173293338755324,0.3885413635746416,6.952228473144942,3.5956044513930993e-12,8.442902956487201e-11
ADAMTSL1,4640.812190250933,5.98300121952117,1.3173015140372073,7.000591099881633,2.548848334951547e-12,6.134920602052236e-11
ALPK2,8348.493728369333,6.5071767582255085,1.9769282705437117,15.746461707999078,7.263318593725242e-56,1.3025853983022005e-52
OSR2,190.34977187146393,5.475503955378305,0.9125031641167696,6.5027662154297365,7.885629832264469e-11,1.4847130079199256e-09
NIBAN1,7139.015282476616,4.322697532412677,0.7084834645454677,6.372968476541279,1.8540400526818432e-10,3.3084468452520407e-09
MRGPRF,2901.172663547215,3.788945447664896,1.2006416141032388,4.103586188818591,4.0679480569734636e-05,0.00023831298804980925
POGLUT3,5117.26830158114,3.1141575454840935,0.3372330909259292,8.876092163837589,6.9250467722782e-19,4.245882309481852e-17
E2F7,3236.835853433212,5.767301146108426,0.7884865438959978,11.998582411686005,3.614338514554459e-33,1.155114519414559e-30
KRT80,2651.705017945671,10.641185069260123,1.0433963269582862,10.60735169763043,2.754457265910138e-26,4.1598103572645e-24
LOC145694,261.27596077340417,3.649279484192327,0.8181257695915369,5.191429999329881,2.0868504614259816e-07,2.1040086837722107e-06
KIF18B,1699.6919436468138,5.208865808344766,0.9729937941212223,6.26134876618836,3.8166184870242527e-10,6.526463102900709e-09
CCBE1,1980.8769212869804,3.1692958615616607,2.376736795878877,3.316273796177271,0.000912264055491126,0.003645752758810915
SPC24,709.7148326294808,3.7267606582520187,0.8942011486160135,5.012842779245684,5.363171705318718e-07,4.904106083888314e-06
BTBD19,840.5502066743747,3.9230333664929393,0.6091328911650973,6.899952009863022,5.202010980043289e-12,1.184654786201287e-10
APCDD1L-DT,164.47642476885264,3.5214392044914558,2.9138834241290765,3.7148997992865302,0.00020328423113635165,0.0009903289861165493
CDCA2,1409.411676968571,5.9964643172025385,0.8075544084528018,7.920905508506473,2.3578708000041246e-15,9.093648485929887e-14
ESCO2,642.8018252015539,5.636948110110916,0.9463056611497367,6.63719982025907,3.196981316243939e-11,6.487565904406195e-10
LDHAP4,1295.3135674748364,3.786441780079063,0.9359103634707804,4.674780553656207,2.9426810640874825e-06,2.2907566590593114e-05
ALDH1L2,5456.475850548255,3.916624276780634,0.7517740455842133,5.405699178728538,6.455606638879759e-08,7.252826033516672e-07
APCDD1L,1509.7503466814633,14.373661638203709,3.2830800034498395,6.224009454705701,4.846078566989747e-10,8.160409530587078e-09
SGMS2,1828.5944905566632,6.46469756189552,0.5014602471848968,13.060293162973897,5.551359428004609e-39,3.3185564047325886e-36
OLFML2A,6749.0598757156995,4.048255799079546,0.8494143847321107,5.192700562718223,2.072653960535495e-07,2.09263662011279e-06
FUT11,1212.0246337011445,3.0250846118494943,0.41240313514927557,7.088418875753417,1.356528603646227e-12,3.4144062941249856e-11
ADAMTS15,2650.639222323858,4.5224499615684515,0.8696365302216441,5.696630584661033,1.221983040528524e-08,1.5909065955047852e-07
ABHD11-AS1,23.47918352385473,7.534118321323158,2.55567548025393,3.4866621980092964,0.0004890887026295167,0.002127639665441381
SYNPO2,15753.429611368607,4.449473797014936,1.5406547264301902,3.4516636522533037,0.0005571417724797014,0.002380379097607587
ANO6,9136.307941500263,3.676060124606386,0.2085002544268971,16.419536841854462,1.3862078857410403e-60,3.977584907345341e-57
LIPH,821.6902013373722,6.437072028189367,1.7771899060387448,4.951914684218023,7.348682326532493e-07,6.5404184453326095e-06
TUBB,83423.63500973761,3.2851236608943806,0.21315339998845545,9.367414558473307,7.433094666642366e-21,5.859484021006486e-19
RTL3,126.03468122798817,10.988665022439648,2.9980684893968066,4.511557267046769,6.435340320728823e-06,4.6419219497987146e-05
RPSAP52,95.7371897513743,9.865495581564774,2.8284524836270335,4.404899579940063,1.058328925376534e-05,7.237295086929044e-05
DDIAS,616.4869753510075,4.497860794730435,0.8050215169723941,6.549409384236067,5.7765078763407275e-11,1.1139187970680164e-09
SKA1,599.3865261906415,5.25557068104154,1.0109146276961745,5.932273198103285,2.9876894106322755e-09,4.373916323912373e-08
LRRN4CL,757.2530606771328,3.2215324873771993,1.3230875413667194,3.776466328444705,0.00015906905210228342,0.0008004783200671555
SKA3,766.5955407447735,4.610280124414412,0.8363468807990879,5.522980627504826,3.332964969461469e-08,3.948641487767439e-07
RGMB,10065.118408716839,3.2279508355282505,0.5791629588503493,4.804958737441972,1.547834232862188e-06,1.2791922660641596e-05
ATP11C,4405.749083533248,3.897012990909178,0.2996271228463181,10.861672284788275,1.755054103004367e-27,3.1474701519754564e-25
CKS1BP1,73.03239889084472,3.1732297034568533,0.6999560480277425,5.075674224352265,3.8612436592535917e-07,3.6472586497848006e-06
RAET1G,153.98180936417944,3.7914036116628878,0.6947390224966934,5.966060223310623,2.430506079663437e-09,3.636128334195134e-08
SPATA12,26.438256939511746,7.529227909495268,2.692693195621254,3.3701944143453533,0.0007511516772326452,0.003096773883119759
FAM111B,1017.862918310697,7.138400109026602,1.1270169970517105,7.153489145752653,8.459947622429746e-13,2.210835492513653e-11
C12orf75,4980.1117012998275,4.0794743668257,0.5990109993597443,6.755458846501658,1.4238391963296859e-11,3.030833968804451e-10
VGLL3,8306.42858025142,6.3920492016780415,1.9106703509601382,7.085722242926229,1.3832099322004589e-12,3.4754663567915907e-11
C5orf46,1868.1058131629056,10.745732629242962,1.5685989744850397,7.522679366489532,5.3664918919216617e-14,1.6419564050444094e-12
SAMD5,1132.5530253643249,4.151533075170521,0.6721584490671773,6.6509173114806055,2.912718976525567e-11,5.944349808849546e-10
FAM180A,838.8599220594543,8.0401088672299,1.3589438973031396,5.828010476003916,5.609205832399373e-09,7.775388992988773e-08
XKR5,91.27290091470785,9.858839920224415,2.828662974054755,4.4246382640778155,9.660401695166068e-06,6.650565408855449e-05
RPL29P19,62.70603812172328,3.71373022480031,0.7327365599677771,5.5085018425329535,3.619004542842696e-08,4.255890014439685e-07
CLIC1P1,34.9323951262118,3.514233194658528,0.5955248023880353,6.009360959825088,1.8625602049267174e-09,2.857984091987552e-08
GDF6,525.1900826686028,3.4980816574331395,1.7514479180299094,3.7029060029412006,0.00021314387019377633,0.0010330996978615233
FLJ22447,238.92249509076618,3.7954152625742816,1.6378782002108554,3.852555335691859,0.00011689154942761865,0.000609169291550325
C15orf54,21.589585939147113,8.021364827737049,2.7413889526715205,3.2450918411804297,0.0011741274915432318,0.004531936271501411
ADAMTS7P3,315.23135732771414,4.718245216618678,1.2140379349958013,4.891469475586093,1.0008591714244478e-06,8.655410809178151e-06
LINC02783,34.374250579632594,8.145698070075342,2.6913320732263535,3.6631702586340547,0.0002491128375439143,0.001188962701344823
HSPA5P1,111.87513319817249,3.0117221802364984,0.585927874490437,5.595457721268204,2.200404666877296e-08,2.6982227141614157e-07
ANAPC1P6,13.248421317334245,4.186119245447817,0.9153331288365383,4.325544080865624,1.5215583644756093e-05,9.931664174309174e-05
GATA6-AS1,47.25757563996982,5.417112623792509,1.6522506412057514,4.135524701017759,3.541445169855914e-05,0.00021038970539098467
TFAP2A-AS1,68.17475491855286,3.950507983123492,0.625661145162702,6.5232236921220235,6.881211779436653e-11,1.3058828756557891e-09
LINC00513,42.53874429918221,8.702599660024037,2.619611814507022,4.089879801241752,4.3159679629412316e-05,0.00025099794229557293
MICA,2917.231796701212,3.5303027297149647,0.6385340631014291,5.645050481765945,1.6513278777336786e-08,2.08272060246319e-07
LINC00968,268.52697251028883,6.492509595563075,1.8591722930361103,4.820174068210298,1.4343301520320063e-06,1.1985052237159695e-05
BLOC1S5-TXNDC5,2270.4405576107188,4.066933896318227,1.8976724515026462,3.735029921834755,0.00018769286942646097,0.0009234669402131123
TCAF2C,44.744423920015024,4.009824574607348,0.8932955178282427,4.993522446447926,5.928789151256445e-07,5.366582836156227e-06
DNM3OS,638.4851256172933,5.3254019092750555,1.252045811014582,5.260132023397048,1.4395200718248765e-07,1.5053057194221213e-06
CSPG4P11,68.53636021869524,3.013836387929201,0.5827279913035992,5.587611225462544,2.3021431046547786e-08,2.808575435585213e-07
LINC00702,53.89873168970096,9.138253387615618,2.6381579950319827,4.34844165029497,1.371082855100089e-05,9.046387129843587e-05
HMGN1P18,48.03980245256046,3.416510921570603,0.9729606042928791,4.297121790464643,1.7303013739647675e-05,0.00011142115714664506
LOC100996333,24.731093410580115,3.5688463467454934,0.8101100149816193,4.736048225745372,2.1792575185863284e-06,1.7486469585658866e-05
PCBP2P1,16.025538630521922,4.381896987880823,1.0221568664080114,4.234220865883873,2.293454569389867e-05,0.00014244239267115333
LINC02104,46.05991620235351,5.176425312740709,0.8699126170462691,5.969681835658515,2.377166938574444e-09,3.567491011268572e-08
LINC01111,67.85110965330465,5.058584445127643,1.2680760697158426,4.748464947579905,2.0496640252198604e-06,1.648686386513609e-05
LINC01969,11.405642137345314,6.453501575071508,2.219318054903521,3.249372832971386,0.0011565977842934029,0.004472697684975054
LOC101927476,35.442299268842824,8.148087090717764,2.7440593198941716,3.6120813742167797,0.00030374921157956807,0.001415358862790537
COL1A2-AS1,32.442970030658635,8.39657888879844,2.460218716701399,4.212643150119749,2.523996525539018e-05,0.00015505371673791915
LINC01204,54.84993339888974,8.970831300006376,2.783236214830487,3.9926037337291342,6.535172872409226e-05,0.0003639756413061148
LINC01444,159.21121054905402,7.1852122581305915,1.8989997232216667,4.7617896181828465,1.918836666019238e-06,1.5553417879874582e-05
LINC01303,73.25017347238449,4.388825547096141,1.2361769776038813,4.455688150765307,8.362451721467476e-06,5.8639342545402686e-05
LINC01293,64.08891932017154,9.234837775036816,2.8197484128830217,4.089316023208307,4.326470681311588e-05,0.0002515067863240573
HRAT17,58.210321730934204,9.195162790521199,2.728626937243851,4.2173419900049485,2.471989230447177e-05,0.00015221300209968092
LINC01943,51.29258792240396,5.177255825047789,1.3850160907716096,4.497233691464123,6.8843307630331226e-06,4.936006669527047e-05
LOC101928419,24.711513710915888,4.93964589070941,1.213766420479428,4.288189640339736,1.8013527086555058e-05,0.00011511807265514718
LINC02535,32.44102695847599,3.1527768081411507,0.9315053526139192,4.097096832371923,4.1836393031213224e-05,0.0002444915400483976
LINC01615,88.15785521797538,10.588296913691801,2.954937921261073,4.3559557580738915,1.3248753685572495e-05,8.77156756469352e-05
LOC101929494,95.60247117169091,10.083998743750339,2.7842807843569957,4.702345276718697,2.5719009958814816e-06,2.0307684968580967e-05
LINC01583,49.87865629444672,3.7912154135910563,1.7913753765310905,3.634696730459725,0.00027830782033562136,0.0013074270787017549
LOC102467080,109.54224338344154,10.80518198474992,2.957593045198098,4.563131688284266,5.039618166901374e-06,3.725059342634416e-05
ZFPM2-AS1,143.5125829032212,5.704852510043721,0.9041912839863482,6.677215217860895,2.4352520263371666e-11,5.034374758192987e-10
LOC102723480,39.04463310353993,8.413072396898043,2.7275182781058738,3.7661388400270615,0.00016579162004258166,0.0008288043943509174
LOC102723825,20.47028795992499,7.409853015412042,2.4414428171061227,3.5491558461166703,0.0003864682786722707,0.001735749018075174
LOC102723834,194.0787869290429,11.268664447942147,2.9266190632007905,5.222169881167922,1.7683862287764008e-07,1.8087999181617135e-06
LOC102724081,18.19661683218104,7.280089482531448,2.3665914409447555,3.5749688781748623,0.0003502695592444209,0.0015973672493578216
CTB-30L5.1,52.59886568103768,9.04673933443633,2.6751300359688317,4.212588470448793,2.5246078085995615e-05,0.00015505371673791915
LINC02015,125.31767956441901,10.27968928280681,3.0716892764848565,4.313199058755953,1.6090911806559615e-05,0.00010464928000394868
LOC102724800,44.311661061675665,8.851260124162549,2.5696179160495443,4.2942374630706395,1.7529477574133713e-05,0.00011252591264254872
LOC102725238,19.83566139806895,4.77216436720929,1.001676314124834,4.609941216450476,4.027828437186736e-06,3.0398345391014257e-05
LOC105369370,199.85080926268998,7.2507850578257145,1.1695487872785055,6.5379070631106515,6.238566868547056e-11,1.194989570935175e-09
LOC105369574,20.312216416125082,3.3382992279403916,0.893638185167805,4.242997658509533,2.205537378072792e-05,0.00013781726813244925
LOC105369575,40.2541573970104,8.557821315933282,2.6384877283628185,3.964992554356786,7.339823810748615e-05,0.00040455033504729307
LINC02454,84.73185496405532,5.677731482701665,1.4593566691366688,4.706004621893883,2.5261879266856174e-06,1.996871525297992e-05
LOC105369844,54.48065185643585,6.084256323696871,1.4082269800726828,4.686837242964404,2.7745944320903316e-06,2.1740636983724734e-05
LNCOG,189.93719541657012,5.3157503747026,1.2704801486607535,5.113680047437774,3.159423261225442e-07,3.0524071063165937e-06
LOC105369919,35.37281975528071,8.134451193055764,2.7343004591818327,3.614346992380414,0.00030110557416047787,0.0014044088662159872
KCCAT198,29.48862286480176,7.928237972620861,2.605256318129323,3.642057075848246,0.00027046808429956624,0.0012764492123177227
LOC105369957,184.11283974396287,5.478473531268326,0.6831546915489498,8.242959121338409,1.6800298514785213e-16,7.851266540443761e-15
LOC105370777,63.887712457926554,9.114015269012846,2.9182936536134276,3.908173080544894,9.299667661274164e-05,0.0004980303543721554
LOC105370854,31.674242976672044,4.057650762377171,1.7848785593188645,3.5461896172197918,0.00039084486342155403,0.001751753971656942
LOC105371159,18.239187991066633,3.3035265030601084,1.2491451785019412,3.5032556103373422,0.0004596081892745839,0.0020177474576262102
LOC105371993,19.754991910980483,7.2155022084623806,2.5034914095805028,3.3717604044279335,0.0007468939355317084,0.0030809911710964408
LOC105372338,218.65239471884576,11.147821631910675,3.2346512374523178,4.532531743031706,5.828091459019642e-06,4.244448130078924e-05
LOC105372767,33.932041202123614,7.893422948937633,2.826008336416665,3.435528289932135,0.0005913997133212925,0.0025088148098818992
LINC01638,55.67780469193691,9.106749123286352,2.7263877566916914,4.16506758869289,3.1126033923625505e-05,0.00018858328070196586
MYOSLID,65.10871246908206,4.275766754155074,1.7993353584297715,3.8032134083022298,0.00014283121085268533,0.0007251236313175783
LOC105373933,25.51794365640445,7.690032507425219,2.5708654272047933,3.5532349519873105,0.0003805244385478093,0.0017124793349577855
LOC105374003,298.2096878479623,6.473993153676555,1.5166037384081812,5.288338797316328,1.2343220017552492e-07,1.3107933204428245e-06
LOC105374152,25.86732553438834,3.8632304852271893,0.9375621940955207,4.511631773865317,6.433079761977914e-06,4.6419219497987146e-05
LOC105374309,30.354232616504568,5.306327652667388,1.1779836770658012,4.62275997373251,3.786677902489084e-06,2.8765401832126414e-05
LOC105374334,48.01614002089022,3.0364266810386145,0.43944717608323003,6.950154196484054,3.648871624677235e-12,8.553980588111813e-11
LOC105374715,81.7541808908353,9.57827705231322,2.9490583211412287,4.106656809161171,4.014269764305175e-05,0.00023564946116401943
LOC105374848,29.315387826658842,9.465826217509854,2.9361241073854623,3.4111192661724004,0.0006469678553715077,0.00271325572084625
LOC105375172,175.22758038233633,4.409913660266673,0.8911107950655021,5.604560913688891,2.0878355723459457e-08,2.568968864189304e-07
